Customer_ID,Recency,Frequency,Monetary,Items_Purchased
496,10,31,108,"Cereal, Carrot, Nuts, Pork, Tomato, Chicken"
497,6,37,154,"Yogurt, Oats, Carrot"
498,15,42,97,"Spinach, Cookies, Tea, Cheese, Chips"
499,27,49,471,"Pork, Fish, Milk, Coffee, Crackers, Cake"
500,18,44,396,"Oats, Broccoli, Grapes, Soda, Chips, Bagel"
501,23,15,285,"Pasta, Cereal, Croissant, Cake"
502,10,11,12,"Bread, Chicken, Coffee, Milk, Soda"
503,20,29,381,"Bagel, Croissant, Cake, Orange, Fish, Yogurt"
504,26,5,60,"Fish, Oats"
505,21,3,483,"Oats, Coffee, Pork"
506,17,19,119,"Milk, Tomato, Bagel, Fish, Broccoli"
507,1,2,481,"Chips, Spinach, Rice, Juice, Tomato, Oats"
508,22,21,268,"Tea, Tomato, Banana"
509,27,17,445,"Nuts, Carrot, Spinach, Coffee, Grapes, Orange"
510,18,7,372,"Cookies, Coffee, Soda"
511,10,5,253,"Cereal, Milk, Soda, Banana, Croissant, Bread"
512,30,22,197,"Bread, Milk, Spinach, Apple, Cake"
513,22,11,367,"Pasta, Soda, Yogurt, Butter, Spinach, Orange"
514,4,25,311,"Soda, Cheese, Juice, Chips, Broccoli, Bagel"
515,29,11,104,"Milk, Apple, Broccoli, Tomato"
516,5,47,235,"Spinach, Nuts, Beef, Carrot, Apple"
517,9,5,354,"Tea, Cake"
518,4,36,500,"Broccoli, Juice, Carrot"
519,29,6,64,"Cake, Bread, Beef, Carrot, Tomato, Chips"
520,4,22,102,"Cookies, Broccoli, Cereal, Banana, Soda"
521,24,39,437,"Orange, Banana"
522,18,40,191,"Tea, Soda"
523,5,31,204,"Milk, Chips, Bread, Yogurt, Coffee"
524,9,46,227,"Rice, Banana, Cookies, Grapes, Soda, Tea"
525,10,2,119,"Bagel, Oats, Broccoli, Apple, Rice, Chicken"
526,20,28,273,"Cereal, Crackers, Spinach, Chips, Croissant"
527,7,42,126,"Banana, Cereal, Croissant, Chips, Pork, Coffee"
528,23,11,218,"Fish, Rice, Oats"
529,11,39,67,"Bagel, Fish, Crackers, Juice"
530,7,28,399,"Nuts, Pasta"
531,22,11,170,"Fish, Banana, Apple, Chicken"
532,21,4,73,"Juice, Milk, Apple, Rice"
533,28,7,248,"Apple, Milk, Spinach, Cookies"
534,9,22,66,"Nuts, Carrot"
535,17,14,276,"Milk, Spinach, Coffee, Butter, Chips, Pasta"
536,16,13,79,"Beef, Cheese, Carrot, Broccoli, Yogurt"
537,9,27,263,"Butter, Fish, Crackers, Grapes, Spinach, Chips"
538,29,45,400,"Oats, Juice, Cereal, Cake, Cheese"
539,30,36,194,"Butter, Tea, Juice, Coffee"
540,28,47,370,"Pork, Bagel"
541,2,47,157,"Rice, Yogurt"
542,3,35,295,"Cake, Broccoli, Apple, Butter"
543,21,17,379,"Chips, Soda, Nuts, Milk"
544,14,43,30,"Pork, Yogurt, Bread, Apple, Tea"
545,27,19,52,"Croissant, Juice, Rice, Cheese"
546,9,20,177,"Apple, Pork, Juice, Milk"
547,2,16,262,"Broccoli, Crackers, Bagel, Cookies"
548,1,7,69,"Croissant, Pasta, Bagel, Juice, Chips"
549,11,4,207,"Butter, Chicken, Croissant, Beef, Milk, Cake"
550,25,26,155,"Pasta, Croissant, Grapes, Spinach"
551,5,37,243,"Coffee, Spinach, Yogurt"
552,21,36,317,"Tomato, Juice, Broccoli, Coffee, Chips"
553,9,32,386,"Orange, Apple, Broccoli, Juice, Tomato"
554,6,10,169,"Rice, Carrot, Croissant, Oats"
555,24,4,361,"Nuts, Crackers, Rice, Soda"
556,15,24,440,"Chicken, Tea"
557,18,1,237,"Banana, Crackers, Oats, Juice, Chips, Beef"
558,23,28,125,"Banana, Cookies, Broccoli, Croissant"
559,14,6,293,"Banana, Coffee, Cake, Orange, Cereal, Butter"
560,18,19,218,"Juice, Cereal"
561,1,43,158,"Pasta, Chips, Nuts"
562,4,41,447,"Chicken, Cookies, Tomato, Rice, Butter, Soda"
563,3,39,229,"Crackers, Milk"
564,29,31,106,"Pork, Cereal, Cookies"
565,23,13,448,"Cake, Juice, Crackers, Spinach"
566,29,7,45,"Pasta, Juice, Butter"
567,5,2,468,"Pasta, Fish, Beef, Cereal, Grapes"
568,18,14,440,"Nuts, Cookies, Cereal, Beef"
569,2,11,420,"Cheese, Orange, Cake, Pork"
570,27,41,253,"Broccoli, Beef, Butter, Soda, Spinach"
571,12,19,490,"Apple, Cereal, Tomato, Chicken, Bread, Fish"
572,19,6,357,"Yogurt, Croissant, Spinach, Tea"
573,18,31,198,"Pasta, Beef, Soda, Milk"
574,5,8,101,"Apple, Juice, Spinach"
575,14,20,16,"Croissant, Juice, Grapes, Banana"
576,5,26,355,"Croissant, Grapes, Tea, Nuts, Milk"
577,2,31,261,"Soda, Crackers, Cake, Cereal, Beef"
578,10,32,354,"Cereal, Chicken, Pasta"
579,12,43,63,"Cake, Chicken, Coffee"
580,29,17,212,"Coffee, Beef, Chips, Tomato"
581,30,6,234,"Beef, Bread, Crackers, Oats, Butter"
582,26,42,277,"Juice, Grapes, Nuts"
583,28,35,347,"Cookies, Milk, Beef, Bread"
584,2,25,356,"Coffee, Oats, Apple"
585,29,12,53,"Banana, Spinach"
586,12,24,71,"Croissant, Cookies, Chicken, Juice, Fish"
587,7,25,83,"Tomato, Spinach, Chicken"
588,22,24,212,"Cheese, Carrot, Pork, Juice, Soda"
589,8,12,215,"Cake, Pasta, Croissant, Crackers, Beef"
590,22,29,365,"Soda, Chips"
591,4,3,312,"Chicken, Pasta, Milk"
592,12,17,62,"Beef, Fish, Yogurt, Spinach, Carrot"
593,25,29,389,"Rice, Nuts"
594,18,30,483,"Cookies, Nuts, Bagel, Juice, Fish"
595,29,17,466,"Chicken, Fish, Cookies, Cheese, Bread, Milk"
596,28,15,96,"Carrot, Apple, Pasta, Fish"
597,14,18,43,"Pasta, Tomato"
598,20,37,196,"Bagel, Oats"
599,24,4,111,"Nuts, Yogurt, Carrot, Fish, Cookies"
600,5,10,183,"Butter, Broccoli, Juice, Tomato"
601,30,49,112,"Pork, Butter, Rice, Chips"
602,30,45,314,"Cheese, Bagel, Crackers, Beef"
603,8,43,442,"Juice, Croissant, Cake"
604,28,7,216,"Tea, Oats, Fish"
605,6,6,72,"Crackers, Pasta, Grapes, Cheese"
606,26,43,129,"Chips, Nuts"
607,26,23,439,"Tea, Cake"
608,6,35,227,"Croissant, Cookies, Spinach, Fish, Beef"
609,29,27,381,"Juice, Carrot"
610,14,49,265,"Fish, Bagel"
611,1,38,152,"Carrot, Spinach, Grapes"
612,6,15,401,"Nuts, Cereal"
613,24,36,375,"Fish, Broccoli, Juice"
614,30,4,402,"Cheese, Beef, Juice, Tomato"
615,11,25,307,"Milk, Pork, Banana, Butter"
616,26,34,313,"Coffee, Broccoli, Pasta, Chips, Cake"
617,30,27,149,"Orange, Butter, Chips"
618,14,35,397,"Bread, Tomato, Pasta"
619,26,44,414,"Pork, Chips, Spinach, Soda, Broccoli, Apple"
620,22,31,420,"Milk, Cookies, Chips, Crackers, Rice"
621,28,37,339,"Pasta, Oats, Banana"
622,24,16,492,"Soda, Cookies, Apple, Coffee, Pasta, Butter"
623,26,31,214,"Croissant, Chips, Grapes, Broccoli, Juice, Cheese"
624,8,20,192,"Nuts, Spinach, Tomato"
625,9,6,253,"Rice, Pasta, Butter, Tea"
626,6,26,351,"Soda, Spinach, Juice, Tomato, Banana, Fish"
627,26,46,318,"Tomato, Oats"
628,23,3,496,"Chicken, Coffee, Bagel"
629,4,33,217,"Beef, Banana"
630,13,37,258,"Bagel, Tomato, Juice"
631,28,34,271,"Beef, Pork, Crackers"
632,2,37,152,"Pork, Broccoli, Chips"
633,28,44,85,"Cake, Chips, Beef, Orange"
634,16,40,403,"Oats, Pasta, Tomato, Rice, Soda"
635,8,10,242,"Beef, Tomato, Milk"
636,7,8,65,"Cookies, Chicken, Orange, Chips, Croissant, Oats"
637,27,49,72,"Chicken, Pork"
638,30,29,138,"Pork, Apple, Butter, Orange, Coffee"
639,15,12,260,"Croissant, Spinach, Tomato, Nuts, Banana, Milk"
640,12,11,264,"Grapes, Soda, Cereal, Croissant"
641,10,14,128,"Butter, Chicken, Apple, Soda"
642,27,13,331,"Nuts, Grapes, Juice, Cereal, Apple"
643,26,9,492,"Coffee, Tomato, Bread, Butter"
644,28,3,78,"Pasta, Grapes, Rice"
645,8,28,25,"Juice, Pasta, Bagel"
646,8,6,60,"Cookies, Fish, Pasta, Croissant, Bagel, Orange"
647,1,44,387,"Milk, Cheese"
648,22,28,37,"Cereal, Chicken, Bread, Pork, Carrot"
649,7,13,435,"Bagel, Crackers, Chicken, Spinach, Chips, Broccoli"
650,13,41,44,"Rice, Cereal"
651,11,10,265,"Tomato, Beef"
652,9,39,357,"Nuts, Beef"
653,28,17,23,"Rice, Banana, Beef, Yogurt, Oats, Bread"
654,3,21,101,"Bagel, Soda, Nuts, Pork"
655,25,47,205,"Tea, Grapes, Cereal, Banana"
656,9,5,319,"Cake, Cookies, Bread, Pasta"
657,12,6,357,"Grapes, Carrot, Cookies, Tomato, Rice"
658,21,25,177,"Rice, Carrot, Broccoli, Cheese"
659,17,36,88,"Tea, Tomato, Butter"
660,13,26,165,"Nuts, Tomato, Spinach"
661,22,36,328,"Spinach, Cereal, Rice"
662,27,21,329,"Tea, Coffee, Tomato, Chicken"
663,18,18,59,"Orange, Butter, Banana, Spinach"
664,11,34,399,"Milk, Carrot, Nuts"
665,1,30,49,"Beef, Grapes, Spinach, Rice, Croissant, Juice"
666,4,1,348,"Chips, Nuts, Chicken"
667,29,45,394,"Soda, Cereal, Juice, Chicken, Milk"
668,9,40,276,"Cookies, Orange"
669,6,38,402,"Banana, Orange, Tea, Broccoli"
670,19,34,262,"Bagel, Chips, Cake, Juice, Grapes, Orange"
671,9,27,415,"Milk, Pork, Nuts, Fish, Cereal, Beef"
672,2,8,248,"Orange, Nuts, Cake, Juice, Cookies, Butter"
673,4,27,113,"Cake, Cookies, Bread, Broccoli, Croissant"
674,20,10,160,"Rice, Grapes"
675,14,10,348,"Carrot, Juice, Grapes"
676,12,37,264,"Pasta, Juice, Cheese"
677,24,38,261,"Broccoli, Oats, Coffee, Cheese, Nuts, Cake"
678,26,38,268,"Coffee, Spinach"
679,11,49,143,"Banana, Orange"
680,14,7,287,"Cereal, Pasta, Cake"
681,20,7,185,"Yogurt, Soda, Beef, Chips, Cheese, Cake"
682,17,37,424,"Bagel, Rice, Croissant, Cereal, Apple"
683,4,50,450,"Banana, Oats"
684,13,7,286,"Milk, Fish, Bagel, Rice"
685,29,19,289,"Pasta, Milk, Carrot"
686,19,35,19,"Broccoli, Oats, Juice, Cookies, Cereal"
687,7,23,497,"Tomato, Cereal, Chips, Tea, Coffee, Broccoli"
688,9,27,401,"Cookies, Broccoli, Spinach"
689,2,17,26,"Bagel, Juice, Oats, Milk, Chips"
690,23,25,230,"Cereal, Grapes, Croissant, Pasta, Cheese, Chicken"
691,14,42,460,"Spinach, Cake, Rice, Cookies, Juice"
692,1,32,478,"Cake, Orange, Banana"
693,17,37,70,"Spinach, Chips, Cereal, Cake"
694,30,39,206,"Banana, Tea, Chips, Soda"
695,26,31,240,"Beef, Soda, Chips"
696,18,3,171,"Cereal, Chips, Spinach, Beef, Banana, Chicken"
697,22,12,446,"Orange, Carrot, Cereal, Spinach"
698,24,18,202,"Tea, Spinach, Cookies, Crackers"
699,24,26,236,"Rice, Spinach, Fish, Beef"
700,24,10,245,"Milk, Beef, Yogurt, Pork, Crackers"
701,22,40,28,"Pasta, Broccoli, Butter"
702,7,39,26,"Banana, Carrot, Tomato"
703,12,44,100,"Butter, Chips, Fish, Chicken"
704,14,45,295,"Apple, Banana, Rice, Broccoli"
705,3,26,347,"Bread, Grapes"
706,22,3,450,"Chips, Cereal, Cheese"
707,30,26,409,"Oats, Grapes, Broccoli, Chicken, Yogurt"
708,11,22,165,"Yogurt, Cookies"
709,20,45,462,"Nuts, Rice, Tomato, Bagel"
710,11,16,371,"Coffee, Bread, Chips, Pork, Tea"
711,22,4,94,"Spinach, Apple, Croissant"
712,28,48,261,"Grapes, Chips, Carrot, Tomato, Butter"
713,4,31,230,"Bread, Chips, Nuts"
714,24,18,78,"Banana, Juice, Chips, Pasta, Orange"
715,29,24,169,"Nuts, Cookies, Apple, Carrot, Butter"
716,10,2,376,"Bagel, Pork, Fish"
717,17,22,209,"Oats, Yogurt, Nuts, Butter, Fish"
718,10,20,259,"Chips, Oats"
719,22,20,401,"Cookies, Bread, Croissant, Bagel"
720,14,18,66,"Soda, Beef, Carrot, Fish, Rice, Cheese"
721,11,32,301,"Pasta, Spinach, Chips, Cake, Chicken, Cheese"
722,13,45,355,"Broccoli, Pasta, Rice, Tea, Cookies"
723,23,44,261,"Juice, Cookies"
724,10,7,347,"Fish, Butter, Beef, Tomato, Milk"
725,18,15,293,"Chicken, Milk, Cereal, Bagel, Soda, Banana"
726,5,9,360,"Carrot, Orange, Chips"
727,7,20,286,"Pasta, Chips, Cookies, Cake, Chicken, Pork"
728,14,48,302,"Crackers, Rice, Cereal, Oats, Fish, Tomato"
729,22,29,250,"Apple, Tea, Banana"
730,13,50,253,"Juice, Cake, Butter, Cheese"
731,22,21,297,"Crackers, Bread, Chips"
732,24,18,447,"Orange, Banana, Apple, Spinach"
733,29,47,90,"Fish, Broccoli, Orange"
734,6,27,269,"Crackers, Butter, Coffee"
735,20,39,38,"Bagel, Chicken, Butter, Rice, Banana"
736,19,42,210,"Yogurt, Rice, Beef, Apple, Banana"
737,10,6,144,"Bagel, Croissant, Juice, Soda, Banana"
738,13,13,263,"Oats, Crackers"
739,18,29,312,"Pork, Apple, Banana, Croissant"
740,27,14,203,"Nuts, Grapes, Coffee, Carrot, Yogurt, Orange"
741,1,27,325,"Milk, Chicken"
742,10,48,356,"Beef, Cake, Crackers, Nuts, Spinach"
743,10,32,190,"Fish, Spinach"
744,7,49,402,"Croissant, Chicken, Cereal"
745,14,34,155,"Broccoli, Chips"
746,26,24,174,"Tea, Grapes"
747,19,4,41,"Milk, Coffee, Tea"
748,20,33,24,"Cereal, Cheese, Yogurt"
749,21,11,312,"Banana, Fish, Nuts, Cookies, Tea, Juice"
750,11,5,33,"Pork, Oats, Croissant, Banana, Pasta, Fish"
751,15,20,75,"Tea, Nuts, Beef, Pasta, Cookies, Croissant"
752,15,46,438,"Bagel, Soda, Butter, Oats"
753,15,33,197,"Spinach, Beef, Nuts"
754,22,26,188,"Chips, Butter, Cookies, Cereal"
755,7,9,424,"Tea, Pork"
756,17,50,389,"Chicken, Soda"
757,16,34,308,"Cake, Milk, Crackers"
758,26,37,23,"Croissant, Pork, Bread"
759,29,2,401,"Cereal, Pasta"
760,26,12,466,"Rice, Coffee, Milk, Spinach, Cereal"
761,24,13,330,"Carrot, Coffee, Chips, Nuts, Cake"
762,6,13,184,"Oats, Apple, Coffee, Orange, Tea"
763,22,4,204,"Croissant, Cake, Beef"
764,3,16,59,"Cake, Grapes, Orange, Carrot"
765,10,3,229,"Spinach, Cookies, Pasta"
766,17,30,186,"Broccoli, Chicken, Rice, Bread, Soda, Banana"
767,22,4,192,"Tea, Cheese, Chicken, Yogurt"
768,21,24,220,"Juice, Milk, Tea"
769,20,46,189,"Grapes, Soda"
770,11,13,38,"Chips, Milk, Cereal, Crackers, Apple"
771,3,18,348,"Beef, Orange, Cake, Cereal, Spinach, Coffee"
772,27,24,135,"Rice, Yogurt, Nuts, Coffee, Chips, Chicken"
773,25,30,136,"Cookies, Soda, Rice, Croissant, Coffee, Cereal"
774,8,33,130,"Pasta, Cake, Cookies, Carrot, Bread"
775,22,26,341,"Fish, Butter, Coffee, Cake"
776,10,41,169,"Pasta, Bagel, Tomato"
777,8,8,313,"Crackers, Spinach, Rice"
778,26,44,53,"Croissant, Juice, Beef, Apple, Tea"
779,7,2,476,"Butter, Apple, Crackers"
780,5,16,362,"Tea, Tomato, Fish, Carrot, Rice, Butter"
781,1,24,43,"Nuts, Broccoli, Bagel, Crackers, Carrot, Croissant"
782,2,32,454,"Soda, Cake, Orange, Tea"
783,8,39,166,"Fish, Oats, Cake, Coffee, Butter, Apple"
784,16,29,68,"Chicken, Pork, Cereal, Pasta"
785,20,12,182,"Coffee, Spinach, Milk, Bread"
786,28,31,96,"Spinach, Banana, Bread, Yogurt"
787,25,38,20,"Coffee, Tea, Cereal, Soda, Grapes"
788,3,36,285,"Soda, Pork, Beef, Apple, Grapes"
789,15,23,176,"Bread, Orange, Broccoli, Coffee"
790,14,23,29,"Bagel, Tea, Banana, Rice, Broccoli"
791,29,11,245,"Milk, Bagel, Spinach, Cake"
792,21,17,346,"Cereal, Bagel, Cookies, Orange, Tea, Pork"
793,19,48,452,"Pasta, Tea"
794,7,45,226,"Cookies, Broccoli"
795,23,6,300,"Chicken, Carrot"
796,23,19,273,"Pasta, Fish"
797,13,2,471,"Soda, Rice, Crackers, Pasta, Fish, Beef"
798,16,25,225,"Tomato, Orange, Cake, Croissant, Nuts"
799,13,4,146,"Oats, Fish, Pork"
800,8,11,20,"Cake, Broccoli"
801,5,37,366,"Carrot, Cookies, Pork, Crackers"
802,21,50,250,"Milk, Cake"
803,23,14,311,"Grapes, Oats, Orange, Fish, Broccoli"
804,1,15,21,"Oats, Chicken"
805,29,42,172,"Chicken, Butter, Spinach, Yogurt, Tomato, Pork"
806,25,15,203,"Cake, Bagel"
807,28,44,302,"Nuts, Pork, Beef"
808,25,14,209,"Crackers, Rice"
809,29,18,175,"Cheese, Beef, Fish, Butter, Banana"
810,4,42,303,"Juice, Milk, Chips, Soda, Yogurt, Tea"
811,25,27,60,"Butter, Pasta, Carrot, Crackers, Grapes"
812,14,33,423,"Rice, Yogurt, Chips, Pasta"
813,8,2,260,"Soda, Banana, Chips, Beef"
814,6,50,61,"Juice, Oats, Croissant, Cookies"
815,26,50,363,"Orange, Chips, Spinach, Cake"
816,23,44,355,"Beef, Chips"
817,17,1,115,"Oats, Chips, Croissant, Chicken, Apple, Cake"
818,15,31,182,"Oats, Crackers, Cookies, Rice"
819,2,9,264,"Soda, Chips, Butter, Bagel"
820,18,42,267,"Spinach, Tomato, Juice"
821,8,12,425,"Bread, Apple, Croissant, Beef, Carrot"
822,30,39,401,"Cookies, Crackers, Beef"
823,28,1,351,"Chicken, Cake, Tomato"
824,4,15,183,"Croissant, Soda, Bagel, Orange, Pork, Butter"
825,15,17,95,"Tea, Broccoli, Butter"
826,5,39,324,"Orange, Grapes, Rice, Banana, Tea"
827,26,20,163,"Tomato, Grapes"
828,15,46,196,"Cereal, Rice"
829,22,46,233,"Apple, Pork, Juice, Beef, Chicken"
830,17,42,113,"Nuts, Carrot, Fish, Grapes"
831,18,18,264,"Crackers, Bread, Coffee, Chips"
832,20,28,335,"Coffee, Cake, Cereal"
833,11,25,443,"Chips, Yogurt, Beef, Pork, Spinach, Bagel"
834,25,23,413,"Orange, Pasta, Broccoli, Yogurt"
835,29,30,48,"Rice, Oats, Fish, Bread, Soda"
836,15,17,440,"Rice, Yogurt"
837,20,14,445,"Cereal, Tea, Bread, Crackers"
838,27,30,284,"Broccoli, Carrot"
839,24,20,119,"Oats, Fish"
840,29,44,157,"Beef, Banana, Rice"
841,17,34,145,"Spinach, Cookies, Orange, Pork"
842,14,40,34,"Chips, Milk, Yogurt"
843,27,26,162,"Bagel, Bread, Pork, Soda"
844,30,38,303,"Grapes, Juice, Butter"
845,18,7,215,"Bagel, Cookies, Croissant, Cake, Beef"
846,15,1,421,"Chicken, Beef, Banana, Apple, Crackers, Grapes"
847,29,33,125,"Cookies, Juice, Cake"
848,6,43,329,"Crackers, Juice, Fish, Carrot"
849,24,24,390,"Croissant, Juice, Carrot, Beef, Apple"
850,28,36,500,"Crackers, Croissant, Cookies"
851,16,42,57,"Cake, Carrot, Butter, Yogurt, Nuts"
852,15,39,377,"Soda, Milk"
853,9,39,442,"Milk, Oats, Soda, Apple, Tea, Cereal"
854,25,19,306,"Nuts, Fish, Cheese, Croissant, Cake, Chips"
855,8,20,58,"Oats, Croissant, Broccoli, Cake, Juice, Yogurt"
856,27,44,313,"Nuts, Juice, Rice"
857,21,7,182,"Tea, Rice, Butter"
858,9,31,149,"Cheese, Pasta, Broccoli, Rice, Beef, Yogurt"
859,25,5,44,"Tomato, Cake, Crackers, Juice"
860,25,22,300,"Soda, Rice, Yogurt, Grapes, Cake, Spinach"
861,17,18,420,"Cookies, Pasta, Chicken"
862,16,41,281,"Bagel, Bread, Cookies, Grapes, Nuts"
863,21,21,253,"Grapes, Oats, Apple"
864,8,18,228,"Cheese, Crackers, Yogurt, Cereal, Cake"
865,9,17,117,"Croissant, Cookies, Chips, Soda, Carrot, Tomato"
866,15,42,187,"Beef, Chicken, Broccoli, Chips, Cake, Tea"
867,3,46,417,"Coffee, Rice, Apple, Tomato"
868,23,42,49,"Beef, Fish, Chicken, Croissant, Oats"
869,10,20,343,"Oats, Cake"
870,8,13,431,"Cereal, Chicken, Spinach, Oats"
871,9,10,164,"Yogurt, Cheese, Apple, Croissant"
872,11,34,268,"Juice, Chips, Yogurt, Butter"
873,11,49,421,"Spinach, Chicken"
874,29,16,163,"Crackers, Yogurt, Fish"
875,18,4,231,"Juice, Carrot, Oats, Cookies, Crackers, Butter"
876,3,39,349,"Cake, Pasta, Juice"
877,5,26,286,"Chips, Bread, Banana"
878,5,43,170,"Banana, Milk, Cheese, Chicken, Bagel"
879,8,21,112,"Milk, Grapes, Cookies, Juice"
880,13,44,222,"Orange, Nuts, Beef, Cheese, Tea"
881,23,9,215,"Grapes, Carrot, Fish"
882,5,47,138,"Spinach, Cake, Rice, Chips, Nuts, Coffee"
883,23,2,329,"Milk, Pork, Chicken, Broccoli, Apple"
884,7,42,273,"Carrot, Milk, Beef, Cheese, Rice"
885,3,32,242,"Orange, Bread, Bagel"
886,14,19,353,"Soda, Oats"
887,14,17,400,"Juice, Chips"
888,11,27,290,"Carrot, Beef, Tomato"
889,18,26,102,"Tomato, Tea, Fish, Oats, Coffee, Yogurt"
890,15,25,461,"Beef, Apple"
891,14,48,19,"Oats, Apple"
892,2,3,331,"Cheese, Cereal, Cake"
893,7,38,370,"Orange, Cheese"
894,27,46,274,"Juice, Croissant, Bread, Grapes, Fish"
895,14,37,451,"Nuts, Orange, Oats, Bread, Cereal, Spinach"
896,13,13,105,"Apple, Banana"
897,29,22,305,"Cheese, Milk, Tea, Cookies"
898,25,47,265,"Juice, Crackers, Pasta, Apple"
899,19,46,119,"Beef, Chicken"
900,23,15,348,"Tomato, Bread, Orange"
901,1,44,431,"Apple, Cookies, Rice"
902,28,35,390,"Rice, Bread"
903,29,41,490,"Tomato, Soda, Tea"
904,25,31,249,"Chips, Butter, Yogurt, Cookies, Cheese, Banana"
905,19,43,147,"Butter, Spinach, Nuts, Croissant, Pasta, Soda"
906,13,23,489,"Cheese, Tea, Cake, Orange"
907,16,33,336,"Chicken, Milk"
908,1,20,282,"Yogurt, Pork, Apple, Chicken, Tomato, Oats"
909,12,11,424,"Cheese, Bread, Butter"
910,10,43,324,"Chicken, Tomato, Rice, Grapes, Oats"
911,25,36,446,"Carrot, Juice, Chips, Orange, Grapes, Bread"
912,13,12,403,"Nuts, Orange, Tea, Tomato, Juice"
913,28,19,474,"Carrot, Soda, Nuts, Butter, Fish"
914,29,7,232,"Tea, Cheese, Pasta, Pork"
915,27,31,488,"Orange, Apple, Bread, Pork, Chips, Juice"
916,14,9,299,"Beef, Pork, Pasta"
917,18,48,382,"Rice, Chicken, Pasta, Nuts, Cookies"
918,24,17,330,"Beef, Coffee, Banana, Grapes"
919,24,47,40,"Apple, Nuts, Pasta"
920,18,36,277,"Pork, Juice, Chips, Tea, Cake, Apple"
921,26,49,112,"Cereal, Cake, Rice"
922,20,12,196,"Pork, Yogurt, Apple, Banana"
923,29,44,246,"Soda, Chicken, Fish, Juice"
924,8,22,85,"Butter, Banana, Chicken, Juice, Broccoli"
925,16,42,133,"Tea, Chips, Apple, Tomato, Beef, Fish"
926,8,6,87,"Tea, Pork, Chips"
927,9,15,392,"Grapes, Coffee, Oats, Chips, Cheese"
928,14,23,360,"Bread, Croissant"
929,16,15,401,"Milk, Yogurt"
930,1,48,163,"Croissant, Chips, Crackers, Apple"
931,13,20,442,"Banana, Spinach, Bread"
932,11,27,232,"Chips, Rice, Cereal, Cookies"
933,22,22,220,"Tomato, Spinach, Cake"
934,22,24,173,"Soda, Rice, Cereal, Bread, Croissant, Banana"
935,26,17,450,"Pork, Soda"
936,13,38,435,"Cereal, Crackers, Coffee, Oats, Fish, Bagel"
937,24,19,476,"Tea, Rice"
938,6,30,42,"Cheese, Coffee"
939,27,8,334,"Cereal, Chicken, Soda, Butter, Nuts"
940,15,31,114,"Juice, Rice, Butter, Oats, Crackers"
941,30,4,443,"Croissant, Nuts, Bread, Juice"
942,5,41,221,"Spinach, Beef, Tea"
943,20,38,146,"Apple, Chips"
944,18,38,431,"Croissant, Crackers, Oats, Butter"
945,1,40,156,"Pork, Croissant, Juice, Fish, Coffee, Cake"
946,30,5,340,"Broccoli, Carrot, Rice, Milk, Grapes, Soda"
947,13,31,92,"Yogurt, Grapes, Spinach"
948,19,13,141,"Rice, Fish, Cookies, Cheese"
949,19,33,361,"Pasta, Croissant, Cookies, Cheese"
950,22,8,317,"Milk, Butter, Spinach"
951,1,44,130,"Apple, Cereal, Chicken, Cheese, Broccoli"
952,3,25,217,"Cookies, Nuts, Fish, Pork, Coffee"
953,21,34,132,"Carrot, Apple, Oats, Tomato"
954,14,20,68,"Croissant, Rice, Chips, Bagel"
955,5,27,86,"Coffee, Cake"
956,28,4,108,"Bread, Juice, Nuts"
957,15,10,24,"Tea, Grapes"
958,6,9,135,"Bread, Milk"
959,2,13,418,"Cookies, Bread"
960,9,22,433,"Pasta, Cookies, Cake"
961,13,27,168,"Bagel, Butter, Crackers, Bread, Cake, Nuts"
962,11,37,247,"Juice, Croissant"
963,7,30,258,"Milk, Fish"
964,15,10,296,"Banana, Yogurt, Croissant"
965,11,21,233,"Chips, Apple, Cereal, Oats, Juice"
966,11,46,226,"Tomato, Yogurt, Rice, Juice, Milk"
967,25,12,341,"Juice, Apple"
968,29,50,473,"Tea, Apple, Bagel, Bread"
969,13,6,28,"Juice, Chips, Orange"
970,9,32,113,"Beef, Tomato, Pork"
971,25,22,91,"Tomato, Cake, Banana, Coffee, Pork, Juice"
972,27,41,149,"Milk, Carrot, Tomato"
973,14,12,79,"Bread, Yogurt, Oats"
974,9,21,24,"Yogurt, Fish, Croissant, Rice"
975,27,41,142,"Croissant, Chips"
976,3,4,414,"Nuts, Crackers, Cookies, Spinach, Pasta, Cheese"
977,16,1,421,"Carrot, Nuts, Pork, Soda, Orange, Juice"
978,1,29,152,"Nuts, Oats, Spinach, Chips, Apple"
979,24,18,347,"Soda, Cheese, Crackers"
980,18,14,291,"Pasta, Chips, Beef, Rice, Tea"
981,2,49,100,"Chicken, Pork, Butter"
982,12,50,339,"Chips, Chicken, Tea"
983,8,11,446,"Nuts, Milk, Fish, Juice, Tea"
984,21,37,31,"Juice, Cake, Yogurt, Milk, Apple, Grapes"
985,3,49,379,"Broccoli, Cookies, Apple"
986,25,11,258,"Oats, Beef"
987,21,32,410,"Spinach, Broccoli, Orange"
988,2,49,20,"Oats, Fish, Soda"
989,25,50,38,"Yogurt, Crackers, Cake, Bread, Chips"
990,1,6,450,"Tomato, Tea, Grapes, Oats, Banana"
991,8,9,469,"Oats, Milk, Spinach, Soda, Cookies"
992,7,40,52,"Fish, Bagel, Coffee, Tomato"
993,27,28,170,"Nuts, Coffee, Cereal, Bread"
994,1,41,318,"Rice, Nuts"
